"id","followers","genres","name","popularity"
"3bUgfVWuVeBLcMjNSnGHyN",12513.00,"['polish alternative', 'polish indie']","BOWNIK",37
"3boIwVLG6Y7HdKGFCICInG",1420.00,"['disco polo']","Nokaut",30
"3c2iEkm2yV422nXFOA6ePd",132.00,"['polish death metal']","Supreme Lord",0
"3cKxPTJZnrP2ZQlDvKo4cj",34.00,"['polish folk']","Meadow Quartet",0
"3cLgZ5IBP2rErPbHG1YAWo",144.00,"['polish jazz']","Tomasz Szukalski",11
"3cUZ9nX6HR6iVtoC7PcuS3",3133.00,"['polish alternative rap']","Marysia Starosta",43
"3cV0KekN04cOFWKydK4hcH",24729.00,"['polish alternative rap']","JWP/BC",43
"3dLGO19dsreCQ8lZTs6IWA",17.00,"['polish experimental']","Raspelf",0
"3dLwxfSK4QMHXEPhbtlHqp",16.00,"['polish classical piano']","Gabriela Moyseowicz",0
"3dNEhgwAjiSzy46FCsxT3H",7150.00,"['classic polish pop']","Trubadurzy",29
"3daRCYt6ZP8Ey5St0KKHuP",2129.00,"['polish alternative rock', 'polish indie rock']","Lorein",18
"3dgVa74DByOoR8rnBWqLIn",208.00,"['polish post-rock']","Coffinfish",1
"3duLOfXyFdkfwzvDVzLifE",518.00,"['polish modern jazz']","Szymon Mika Trio",5
"3e0T9UbKWna8Ye0CfYSrNA",7.00,"['polish reggae']","Bibi Ribozo And The Banditos",0
"3e627iybRB58bUNZdBW34l",1770.00,"['classic polish pop']","Mirek Czyzykiewicz",14
"3eWzSwAoHCTIxba358ZDyj",508.00,"['polish prog']","Lizard",12
"3eXp28Gf4fOTq0HH1wK2ul",73298.00,"['polish hip hop', 'polish trap']","Siles",53
"3f9thadIrrS7UdBHXcALFj",50.00,"['polish free jazz']","Mazolewski Gonzalez Quintet",0
"3fScoYpMvaR0ImYgiI2hOg",555.00,"['polish contemporary classical']","Paweł Łukaszewski",22
"3fbqmLKzCLW58XaKIOJbzX",2157.00,"['polish alternative']","Swiernalis",29
"3flAgnNb660QGu1PGWskXI",709.00,"['neo-trad prog', 'polish prog']","Art of Illusion",3
"3foZj6cPJuTJOLXuA4GiSs",11208.00,"['disco polo']","Zenon Martyniuk & Edward Hulewicz",23
"3fsEfCDEfOweEL9yu57Ham",1571.00,"['classic polish pop']","Marian Opania",26
"3fwZLs0N4gvazr9bxyZjwR",3455.00,"['polish electronica']","Kroki",26
"3g13de263o10KZGkqeSadF",30.00,"['polish blues']","Around The Blues",0
"3g2h397d9WWMWaQIdgifmj",2991.00,"['christian metal', 'christian symphonic metal', 'polish folk metal', 'unblack metal']","Illuminandi",11
"3g6DBZXQcK1ol0U3cxWoEc",496.00,"['classic polish pop', 'poezja spiewana']","Marek Andrzejewski",9
"3gBqZAeUL6W6ygL5SkkaUX",1015.00,"['polish ambient']","Tomasz Mreńca",31
"3gGbSXSwHWmrUBIG9IUAau",54288.00,"['polish contemporary classical']","Zbigniew Preisner",49
"3gLWVDNx7zEJXC24shwxae",207.00,"['polish prog']","Hellhaven",0
"3gd9XZQnyJXTVfLZh1BF6v",9921.00,"['polish pop']","Ewelina Flinta",36
"3gjeqC6bqQjNN4SNvbtept",22.00,"['polish post-rock']","the Blank Faces",0
"3gm9b6AeMf2eGQTLashkDt",74908.00,"['polish hip hop', 'polish trap']","Deemz",65
"3gyHoiBSDC6a4EoolrXYwm",3102.00,"['poezja spiewana', 'polish folk']","Adam Strug",26
"3h6oMcxNtrNZuEKHCcCOYp",65.00,"['polish death metal']","Incarnal",0
"3hW7zYd3ZHx1rgoQAheajh",735.00,"['polish alternative']","Lenny Valentino",22
"3htbUyaePQngTHzKGXhyou",93.00,"['polish reggae']","Lilu",14
"3i3N9WG7qbe7NdArBoiGCq",17.00,"['polish classical piano']","Joanna Domanska",6
"3i9lbUfrdHKmGe5CJz2XjA",2400.00,"['polish alternative']","Maja Kleszcz",26
"3iJqZJHQK9YfqiWD7CX1h5",403.00,"['polish experimental']","Dynasonic",3
"3iReVSIR5lImDswEWCMqAG",626.00,"['polish jazz', 'polish prog']","Dzamble",28
"3iY3IsuHtQwapwG1YXvvcH",377.00,"['polish pop']","Marcin Spenner",9
"3itShtAlQjxONzxbIm1m9Y",71.00,"['polish black metal']","Yliaster",0
"3ivtXosZwKwE2sWrcjZZYi",18302.00,"['polish reggae']","EastWest Rockers",33
"3jDEqxckloWOCT1l7l1hJT",21300.00,"['classic polish pop', 'polish alternative', 'polish blues']","Andrzej Zaucha",48
"3jFQHaxddi29GL8vTdLU3h",139.00,"['disco polo']","Cayenn",0
"3jr8kGdjuVlmUk8pT0t4z4",51.00,"['polish classical piano']","Nelly Ben-Or",1
"3k1Zo529yjEhSsZ10xbmpc",72.00,"['polish ambient']","Bojanek & Michalowski",0
"3k4IXngEeRFfKiBNiUn4qV",12287.00,"['polish alternative rap']","TAU",37
"3k7Im8jGBlguG0hKl3oiFg",5949.00,"['polish reggae']","Raggafaya",24
"3k7VvYK030ZB8XkLrbFX7M",6639.00,"['polish pop']","Red Lips",27
"3kIRTjYd96qmJ5zD95Rm5S",3089.00,"['disco polo']","B-qll",25
"3l0RMO6Da3LoM0ztROhxEo",593.00,"['polish electronica', 'polish experimental electronic']","RSS B0YS",6
"3l1AseEwoAtywcpd90VOKt",508.00,"['classic polish pop']","Wiktor Zborowski",13
"3l7AIdoDu8Cao0ssM1Xyyu",411.00,"['polish electronica']","Xenony",1
"3lMK7Ka1PC7Y7ZujsqYUyo",606.00,"['polish modern jazz']","Jerzy Małek",13
"3mJB6Wqvi32yMI05nH3WDg",437.00,"['polish experimental']","Mikrokolektyw",1
"3mW0OoSpBW87aeKedMzpvV",13469.00,"['disco polo']","Bobi",34
"3mgEINbxrLp3WluADkKw6Z",111.00,"['cimbalom', 'polish folk']","Transkapela",1
"3miAXkP8aIGDA3OKydtBNQ",627.00,"['polish jazz']","Grazyna Auguscik",27
"3mkFxndIYT1SyZg9hGcFkN",83057.00,"['polish alternative', 'polish alternative rock', 'polish reggae']","Lao Che",48
"3mlSq1JPZ6TYbI3Fzkbqtp",22143.00,"['polish hip hop']","ZIP Skład",25
"3nSV08L2bh1itp23OQWOou",14.00,"['polish blues']","Corky Corcoran",2
"3nV9bKTXqVjo897Ph9g7nM",463.00,"['minimal synth', 'polish synthpop']","Normal Echo",3
"3nVSvjNTDZJY9VTJ9Rd5UR",91238.00,"['polish hip hop']","Zeus",47
"3o1PTWLo0K6dO5askAsIhN",4206.00,"['polish indie rock', 'polish noise rock', 'polish post-punk']","Trupa Trupa",12
"3o6fTcBLSfnisBK707nkv2",239.00,"['charred death', 'polish black metal']","Abused Majesty",1
"3o7RBuYFXDl4gXK0WBHff8",202.00,"['polish post-punk']","Ukryte Zalety Systemu",3
"3of0gHGRHn0lgRMcBAeFbu",53.00,"['polish hip hop']","Jade Foxx",3
"3oqIr1yLdSMf68mVwX135I",1176.00,"['polish alternative', 'polish post-punk']","Noże",23
"3p1XlvfIp34Jh7mBWFGGYU",4672.00,"['polish indie']","Kari Amirian",16
"3pBMBmv5jcdbSGKidffBaR",4110.00,"['disco polo']","Diadem",27
"3pBMQsF66S6VPFCI2QWpiz",797.00,"['polish alternative']","Natalia Świerczyńska",29
"3pMdFnJxIQmKTJNhCaKJDZ",429.00,"['avant-garde black metal', 'polish black metal', 'tolkien metal']","Sammath Naur",2
"3phut1gvYzJH5b0QiVf71d",1365.00,"['polish black metal']","Hermh",5
"3phxtqVq61yFoxPgbfRORr",247.00,"['disco polo']","Arkadia Band",3
"3pmC0qKPUBzCUMuPIAldPP",3602.00,"['polish folk metal']","Horytnica",28
"3pmwd4Zy85ACcU03jzzTzF",1087.00,"['polish alternative rap']","Projekt Nasłuch",11
"3ppWDN3lGw7UOGY7z2EQLB",11940.00,"['polish pop']","Goya",35
"3qVf4yTGsUmap97lsPcP5y",1004.00,"['polish black metal']","Totenmese",9
"3qXxK8zQASySQAaccPN9uV",6072.00,"['polish black metal', 'voidgaze']","Plaga",17
"3qZ0S1nVG3Pcct0CgNJMZM",13761.00,"['polish post-punk', 'polish punk', 'polish rock']","Aya RL",32
"3qa5nozahGKq8gW65CLtUr",22318.00,"['polish pop']","Verba & Sylwia Przybysz",33
"3qhV2EDGqwDlCKzr5mN9eb",1116.00,"['polish alternative rap']","Mordor Muzik",15
"3rAJTu78f8RNNNTN8LqnVk",1120.00,"['polish alternative']","Pola Chobot & Adam Baran",33
"3rN3mx3XSK3mD7eEKxWXlR",16.00,"['polish folk']","Tośtoki Ensemble",1
"3rWhEthHVVQghEpSFG0XBR",6774.00,"['polish punk']","Sedes",24
"3rf1BBjueuigmnCZZCZhlf",919.00,"['disco polo']","Basta",28
"3rwE7hh0DnwpsapVBpzofH",16042.00,"['medieval folk', 'polish folk']","Beltaine",37
"3s8wP8ugZgN0yfbYPDuyQz",6981.00,"['polish hip hop']","Karramba",33
"3sClSTI7akzD5ndUSCRGuN",13452.00,"['polish alternative rap']","Wiśnia Bakajoko",45
"3sTqoPeltS3vPdMisgGQdv",4169.00,"['polish rock']","Czarno-Czarni",26
"3sW41aChSc5bBow0Folc1S",230022.00,"['polish hip hop']","Sarius",62
"3sYr49vFJ6BPZnV5Ky1PLH",45983.00,"['polish pop']","Andrzej Piaseczny",43
"3scGlYG4TbvYoyN4cNWtQW",30.00,"['polish jazz']","Paralaxa",0
"3sntDD4Y2K97qvDq3GPqZ5",132816.00,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']","Myslovitz",52
"3t9Mpoly7IQWMhsntKAFZT",590.00,"['polish alternative rap']","Człowień",7
"3tACqDpKyTo6XBnHoewQTn",63.00,"['polish blues']","Berlin Blues",0
"3txlfIcKCNrKk5bJw1er3R",332888.00,"['polish hip hop']","Kali",64
"3uDIX2BuzP9JU9Gvg5RFgA",59.00,"['polish techno']","Bueno Bros",1
"3uMZxXUrQnGY1lgDry7sil",31.00,"['polish indie rock']","Doktor Granat",0
"3vAmc2xj3tzxGrX9sh0Spw",918.00,"['blackgaze', 'polish black metal']","Hegemone",3
"3vWL2MmOBNpJAP2tw1TLQw",1371.00,"['polish alternative']","Kirszenbaum",25
"3vxreJaH9uKyf7RhHwqLPN",4273.00,"['disco polo']","Zajefajni",19
"3w8AGJIJV3eAHw6cCZiFjb",1551.00,"['polish metal', 'symphonic power metal']","Exlibris",25
"3wBGonHcTaPDylffjRWwGR",813.00,"['polish alternative']","NANGA",21
"3wI3cT4fsmsRcIJxw7QJw0",564.00,"['polish punk']","Pochwalone",3
"3wibG9Gz59LOi7gfo5mAAP",54.00,"['polish modern jazz']","Tomasz Wendt Trio",0
"3wips34ta1WMeIACf576g1",183.00,"['polish post-punk', 'polish punk']","Kryzys",6
"3wkbhtarfAusYSZAS5eMBV",67.00,"['polish punk']","Sajgon",2
"3wmQ1Q1KAo0tdg6aQhfEDF",231.00,"['disco polo']","Amadeo",8
"3xAbTmfN5iHB9hWaC0akYo",44.00,"['polish contemporary classical']","Aleksander Nowak",1
"3xLiWZ3znvRdfD3Xv3bjIt",3729.00,"['polish trap']","Pako",43
"3xN4tfObzACwU7BHK6uR0B",482.00,"['polish pop']","barvinsky",43
"3y0uAO7VusVRQbiy77jDTF",1117.00,"['charred death', 'industrial black metal', 'polish death metal']","Thy Disease",7
"3y5v85JkZV1Qae4omT82gR",2948.00,"['polish black metal']","In Twilight's Embrace",16
"3yCRvilOBzRkyxOsOi4tsR",136904.00,"['polish pop']","Viki Gabor",51
"3yDI09dLQTMbuv0umu7lNJ",2862.00,"['polish black metal', 'post-black metal']","Entropia",14
"3yF81Ce7pEYyWPwJEf8lGO",10.00,"['polish classical piano']","Marcin Koziak",0
"3yPdDCZ5wjvANl9qopXKOl",2061.00,"['polish indie']","Kobieta z Wydm",14
"3ygu3aaTK5lfdX2oDqrGik",12.00,"['polish early music']","Andrzej Rohaczewski",0
"3z0wthG9hSFKD6zwnHWA70",567.00,"['polish folk metal', 'slavic folk metal']","Morhana",6
"3z5O1IzrnIQfWHAMuQEeZB",144203.00,"['polish alternative rock', 'polish rock']","Hey",51
"3zCQzAHbiIh0hIGzKd1zn0",1198.00,"['polish alternative rap']","EMAS",36
"3zgUaA73DKW8Ou8s3kOQm6",224.00,"['polish post-rock']","4dots",2
"405kV1EfYjxFv6XzeNkHkv",1660.00,"['polish black metal']","Black Altar",7
"40KrdFUYJgw31acL5TH9zD",17013.00,"['disco polo', 'goralski']","Baciary",44
"40gaR2GqGc39aBRhGwUtHk",2387.00,"['polish folk']","Warszawskie Combo Taneczne",23
"40jfFExOeNfuCWdGsr0stM",60825.00,"['polish hip hop']","Gang Albanii",46
"40ktGTYnthlqy9vLa9ILjm",1908.00,"['polish techno']","Błażej Malinowski",13
"40n6cFG8LSvdNPxzKwGTHh",581.00,"['disco polo']","Server",2
"416iUg9QM6YYCSAAYEV5XN",3104.00,"['polish punk']","TZN Xenna",16
"41KY8kgmbMPv25nzNyOvmK",10.00,"['polish psychedelia']","Burninghole",0
"41qXa50750tdWTyhtp1iCq",2515.00,"['polish blues']","Sosnowski",30
"41rVM83IAwiQifj2ZK6mTf",38.00,"['polish thrash metal']","Extinkt",0
"41sRkYTgCw2nfpLrdvii3l",22068.00,"['polish post-punk', 'polish rock']","Róze Europy",35
"42Mogsqz1SQA2qreSuaXzC",35.00,"['polish classical']","Tadeusz Szeligowski",1
"42v0JivtGO8T55Bh1dGKOT",489.00,"['disco polo']","Duet Karo",11
"42xY8OT739WRFqjaL4QYGm",17.00,"['polish classical piano']","Piotr Kępiński",23
"435h4EO5NUAnnA2t7bSFJs",10885.00,"['polish punk']","Defekt Muzgó",30
"43AiiksDtJPK9iPMmMXSDt",7.00,"['polish choir']","Choir Of Media Academy In Gdansk",0
"43CscN9BMaLKwgyP8XlSmW",20934.00,"['classic polish pop', 'poezja spiewana', 'polish pop', 'polish rock']","Stanisław Soyka",42
"43J6c67BjlcVv0jEJAjUwR",149.00,"['polish jazz']","Slawomir Kurkiewicz",47
"43OQVFG08fQCI0UmMbE2ep",94.00,"['polish contemporary classical']","Hanna Kulenty",1
"43W5yd3xhaLcfl2uhd6NOo",14770.00,"['polish hip hop']","Warszafski Deszcz",32
"43ZwLYjVv1jDecoBpxUnVh",540.00,"['polish jazz']","Jerzy Milian Trio",6
"43dVAnSxb9oBiSr2UFQMAJ",1402.00,"['classic polish pop', 'poezja spiewana']","U Studni",18
"43dVSEV7mQfhBINR9Lx6f0",449.00,"['polish alternative']","Vincent",27
"43wuPaPcZVMJQWLRaPR4Yz",31017.00,"['classical', 'classical performance', 'classical piano', 'polish classical piano']","Krystian Zimerman",51
"43yekIowVCHkR6TGGg9gSp",177736.00,"['polish hip hop']","Jan-Rapowanie",64
"442Nhb4pa8KVHprTsuRR88",58.00,"['polish psychedelia']","Pure Phase Ensemble",0
"44DhQwS0q8zcGIgS8csnid",2426.00,"['polish alternative rap', 'polish punk']","WCK",29
"44FMPCDAn7cc3yszDCDJw7",81.00,"['polish post-rock']","Mindsedge",0
"44FnIf8PhG6EQRIoENsXu3",7414.00,"['polish trap']","Janusz Walczuk",63
"44IvO3QKJTwlsb4HKQ9yXP",461.00,"['polish jazz']","Janusz Muniak",5
"44dtVuy3JdjkJ0PqVh4nKy",2838.00,"['polish trap']","Dio Mudara",40
"44plPijeCEUv8gg5lBqBdP",555.00,"['polish alternative']","Hyper Son",39
"44sfUxVemw4KkfLu0EykXa",5459.00,"['polish hip hop', 'romanian rock']","Firma",30
"454Nj1dJ5smYkxdoGf8jJq",278.00,"['polish alternative rock']","Modern Lies",15
"454eECORMCJhObH01Bm1Pv",15007.00,"['disco polo']","Bayer Full",40
"45NtTWo5S4ASwQREqvZf2M",2640.00,"['polish synthpop']","Ballady I Romanse",18
"45YERUZVQOedUFX24vFcvc",8841.00,"['polish alternative', 'polish pop']","Ochman",46
"45gKB5AD7ADgQJUZNNPIXm",2682.00,"['bajki', 'classic polish pop']","Piotr Fronczewski",38
"461GuXrIyyGN1m0dcUfzqj",198.00,"['polish alternative']","Mannequin Mars",4
"462yq5vpZnO172v3nK9ibv",710941.00,"['polish hip hop', 'polish trap']","Paluch",66
"465eAzFisMg22kChbeNs9m",1004.00,"['polish electronica']","JAAA!",4
"46REMeONa7gBl4h2CIdO7Y",54528.00,"['disco polo', 'polish pop']","Boys",49
"46RhBqXdypItK70dzQlWV0",346.00,"['polish reggae']","Ziggie Piggie",3
"46gIWwWjpBCbpyXexmmhNj",147.00,"['polish experimental']","Alameda Duo",0
"46inWlDtzJbhPCzWZCYr4B",9962.00,"['disco polo']","DBomb",21
"46xbeTrtjYfCObCHTlGOPW",11724.00,"['ambient', 'compositional ambient', 'dark jazz', 'drone', 'polish ambient', 'polish experimental electronic']","Jacaszek",32
"475HiuDsXy8WWPU5qhSWit",120.00,"['polish contemporary classical']","Dariusz Przybylski",1
"47F5S77b4ceFnR5V44CDQ0",461.00,"['polish noise rock']","Zespół Sztylety",9
"47JNnX3a6KkLdpg2YmA97a",172.00,"['polish indie rock', 'polish psychedelia']","Kaseciarz",0
"47Vemon4BTl5H1kLDbpn4j",47.00,"['polish death metal']","Neuronia",0
"47gaWDKsDnCPtFbboN9Kvl",121.00,"['polish choir']","Warsaw Philharmonic Choir",25
"48ZMcpo8gIUdfKRrGbAzAY",4174.00,"['classic polish pop', 'poezja spiewana', 'sung poetry']","Andrzej Sikorowski",28
"48aLPEWf4h6akxU29I6d3a",45.00,"['polish modern jazz']","Kuba Płużek Quartet",0
"48kkLmNVBdHRlX9xd5SIl0",3726.00,"['classic polish pop']","Andrzej Rybinski",31
"48x7k48kOanszri30LrDjZ",454.00,"['polish classical piano']","Halina Czerny-Stefanska",11
"496pM4hEOqlmH2QwgZeaCv",27547.00,"['polish hip hop', 'polish trap']","Szymi Szyms",51
"49MhEXYycGHSAmmy8GiBio",19847.00,"['classic polish pop']","Anna Maria Jopek",42
"49jX0heru3oH9RXy3WmEJr",353.00,"['polish free jazz', 'polish modern jazz']","Oleś Brothers",10
"49kDJkXVeVB2KjvJmAwq0f",55390.00,"['polish pop']","Łzy",44
"49nDtHbaCAbGmUIOzvP7wF",6861.00,"['disco polo']","Classic",33
"4A6BK4fDwz7hOjrfzqVkgp",28.00,"['disco polo']","Stardas",2
"4AAUtbgySy6IcOCIVl6g5r",13915.00,"['polish pop']","Saszan",21
"4AEBBV3amZFMEkiYwSjSqI",1084.00,"['polish jazz']","Krzysztof Komeda Trio",18
"4AWUTIerx5nKU7o4NrrltK",337.00,"['polish modern jazz']","Pendofsky",10
"4AjT8gxS2LhtWrqs2XOydZ",1435.00,"['disco polo']","Jacek Silski",23
"4BEgOdddWyimFmYrWUd2i3",19.00,"['polish experimental']","Msza Święta w Altonie",0
"4Bb6NbqGPOFYfXUIOiMNo9",49.00,"['polish techno']","Anomaly X",0
"4Bn9a9UCcyd9WcwLSD4hY6",82.00,"['polish indie']","Furia Futrzaków",0
"4BnvoIMvhLok27tzSxl4Yq",1292.00,"['polish alternative rap']","Afront",20
"4BpI2cqx4jw4DO8QfezanF",1930.00,"['classic polish pop']","Katarzyna Sobczyk",28
"4BrCipEfb0otrSMZn6t25j",326.00,"['polish hardcore']","Dynamind",2
"4C3R2OCA4XGN1K6Cs3jvTp",2144.00,"['polish metal']","The Sixpounder",14
"4C3U3TU9dxnirt7lvfUBo5",1838.00,"['polish hip hop']","Fabula",13
"4C3tDfIT4PrjYHI2Okitvi",216.00,"['disco polo']","Tropic",1
"4C7KownluIO7o0XZn2IBgp",95.00,"['polish jazz']","Andrzej Przybielski",6
"4CNTCWFBfqiCtwWr7oYSat",3032.00,"['polish punk']","GA-GA-Zielone Żabki",18
"4CVOP5NrfTIzw0vBWw7GyT",12916.00,"['disco polo']","News",35
"4CwsKWauDN6Dt84QVNnfGz",3427.00,"['polish modern jazz']","Immortal Onion",25
"4D22jVMhvZgzvt8Hh9AcKY",154121.00,"['polish alternative', 'polish indie', 'polish pop']","Brodka",58
"4DBB1qfqPhtEGYZcDKR9JP",32.00,"['polish thrash metal']","Wyrok",0
"4DPKaCdOxbY9lMtsjdQA4I",15480.00,"['polish alternative rap', 'polish hip hop']","Jetlagz",42
"4DPWvSs8LufpK00Fejm1oD",665.00,"['polish punk']","The Coiots!",10
"4DPdJVsnD20hzE5msh7SvP",16903.00,"['polish hardcore', 'polish punk']","The Analogs",41
"4DQ03ohz3GmuCmhvbyY12w",1017.00,"['disco polo']","Jorrgus & Crump",18
"4DQwIMWbnUU6mV7ZtEoWWt",6354.00,"['disco polo']","Loverboy",36
"4DXXg7xzgKAEYeFhh9wAtk",122388.00,"['polish alternative', 'polish alternative rock']","Strachy Na Lachy",50
"4Dj37JKjinAFfENzNF0Op1",353.00,"['polish modern jazz']","Rafal Sarnecki",4
"4Dw3uwdvF4NN0aBMSZG5ZD",25.00,"['polish classical piano']","Bogdan Czapiewski",2
"4E8L0A5xtDhcMaeBO7p0eg",55879.00,"['polish alternative', 'polish pop']","Bovska",40
"4EV1mYokIVqGr4FGeX1J1n",2773.00,"['polish reggae']","Gutek",35
"4EiUyhq9FzcLi4ovsabTXh",6940.00,"['polish reggae']","Cała Góra Barwinków",24
"4EqYzlvX5aak7nzl9QOjTu",23.00,"['polish classical piano']","Slawomir Wilk",1
"4EqxNZ4CPKBBJ9sG1O5YS3",929.00,"['polish alternative rap']","Laikike1",22
"4F44aOrtkgxXMLOXSSWGlO",905.00,"['classic polish pop']","Słodki Całus od Buby",13
"4FbtIT5hPmSVmUlvJnbP5Y",1134.00,"['neo-trad prog', 'polish prog']","Retrospective",11
"4FmWDesFLmGBhBDjtWOXXb",2315.00,"['polish indie']","The Cassino",27
"4FuEiFTmnq8jqAbu247MtH",5863.00,"['dark jazz', 'polish jazz']","Contemporary Noise Ensemble",17
"4GNfXM5t5sVzORLWK7EWus",86.00,"['polish electronica']","Sowa",12
"4GZP93LJDDduWHNQPeKcAg",4137.00,"['disco polo']","Masters",42
"4GefLjjuvi9HbQNY2w95Su",92.00,"['polish classical piano']","Ewa Pobłocka",12
"4GqnoTg8KFfQir3mwm4Xeu",951.00,"['polish contemporary classical']","Krzesimir Debski",35
"4GvMQdzQ8f9u7omVfl8WHJ",15151.00,"['classic polish pop', 'polish synthpop']","Papa Dance",37
"4HaQabE1b0PuGZ6G8rwgQe",3076.00,"['polish black metal']","Morowe",13
"4HfKZJ7M3SwnCgDBBoTJLa",50.00,"['polish free jazz']","Mikołaj Trzaska Ircha Clarinet Quartet",0
"4HxMCiQW3HgFm4Fm7M41bG",96.00,"['polish death metal']","Mastabah",0
"4I6TkWdp9SZi4Qt14cuk3w",2203.00,"['polish folk', 'tatar folk']","Karolina Cicha",24
"4I7Fzrcp6C7aUH7TNfzVmM",81.00,"['polish classical piano']","Jakob Gimpel",1
"4ICmAwm6K72rQS966Jj28F",14464.00,"['polish alternative', 'polish pop']","Sistars",35
"4IGhKlLfjajIy59OrzT8yy",1706.00,"['polish alternative rap']","Wuzet",26
"4IGjVFLFNdHndPoT5nrpOP",512.00,"['polish alternative rock']","Maki I Chłopaki",5
"4IyDHsaCK9cMvhs7HVAx5x",2593.00,"['polish punk']","Karcer",18
"4JbGNRHZzUZLWOWMTIXRdw",19283.00,"['polish black metal']","БАТЮШКА",33
"4JmE6l9SVo3L4UAwjC5tab",37.00,"['polish post-rock']","No One Wished to Settle Hereafter",0
"4JoRltaewD1niBBfRP2oCS",12.00,"['polish indie rock']","Instytut",0
"4KTWo3CFeaXt9wlW7WqAwZ",872.00,"['classic polish pop']","Antoni Muracki",20
"4KacAr7KOMyS6mxeKTCsSc",241.00,"['polish indie rock']","The Black Tapes",2
"4KfmBxVaJDhFGn0FUtZ7fZ",348.00,"['polish reggae']","Masala",0
"4KgKU8fOzF8CPWcM6ENuDs",537.00,"['polish blues']","MacIej Balcar",12
"4LKL1GwBmAyj6ol915ujzr",3509.00,"['polish alternative rap']","Don Poldon",27
"4MDPHbvIFVhV4OJGGYIUY3",2517.00,"['polish indie']","niXes",28
"4MIxXamGReTuwap0g2OdZc",56004.00,"['polish hip hop']","C0PIK",43
"4MN26u2qtgKWYmml8F7BXx",9782.00,"['polish hip hop']","Dj Soina",39
"4MQ0aW7922qB3p1f335bDv",4074.00,"['polish alternative rap']","Patokalipsa",21
"4MYeLuP1MTKGIZuipYwrOv",78.00,"['polish black metal']","Exesa",0
"4MiKufcWLuX6KDLzqhUgQD",152079.00,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']","Maanam",53
"4MjigrSeG97GwC6qw4aiaP",84.00,"['polish blues']","Mietek Blues Band",0
"4MoS5osilxUivShOUtUoZP",11600.00,"['polish pop']","Justyna Steczkowska",32
"4Mqi0aj6G76X0BpwARJ1dE",164.00,"['disco polo']","Smash!",26
"4N8y5hvKH4JeNeyVGJwm4S",609.00,"['polish alternative rock']","BiFF",8
"4NHW0eN1Z9rboD8rDrHwzh",280.00,"['polish folk']","Kaja Prusinowska",13
"4NJWntDVTL1y0ggj1aTsVW",1563.00,"['polish synthpop']","Klincz",19
"4NMgXxIMZeiJ5PqxdA0t6q",37836.00,"['electronica', 'jazztronica', 'ninja', 'nu jazz', 'polish electronica', 'trip hop']","Skalpel",42
"4Nf16BAGYNUNLHbvm6xUQd",20317.00,"['polish hip hop']","Zipera",33
"4Ni32x1KRqWqiLsGkT9feN",6067.00,"['disco polo']","Mario Bischin",37
"4NkE5k5xSRm6eVE7vMhqD6",210379.00,"['polish alternative', 'polish alternative rock', 'polish pop', 'polish reggae']","Happysad",53
"4NtiLs5NpjgZDHNBEMbjKz",107979.00,"['polish hip hop']","Popek",53
"4O1pz87CPmTQe7Tnvs035U",1155.00,"['polish black metal', 'polish death metal']","Throneum",3
"4OIm17E6x1rLmeJu4NeUW5",115.00,"['polish modern jazz']","Irek Wojtczak",13
"4OKOsK6RUI0hFfxEXjt1kH",8963.00,"['polish hip hop']","Małolat",40
"4OSYpIYfnPMcXVVqbBFGIH",214.00,"['polish noise rock']","Hanako",1
"4Oy0tTQfhCKKaBPkQJhZHK",84688.00,"['polish alternative rap', 'polish hip hop']","Małpa",47
"4P9ypW0Oi5v964Oln0ikcb",898.00,"['polish punk']","Contra Boys",12
"4PEbO51KZfJYTZKgSfV4F2",288.00,"['polish black metal', 'progressive doom']","Kalt Vindur",4
"4PSVYeo0dqy133iK0TLIZu",17640.00,"['instrumental stoner rock', 'polish psychedelia', 'psychedelic doom', 'space rock']","Weedpecker",33
"4PVVSbbLcPw6RuQAHwSRpb",75.00,"['polish techno']","Tom Palash",1
"4PcqPzq41REjQG0RBajZml",2573.00,"['polish alternative rap']","Reno",20
"4PpHZwqxdYMMnLkYJ83vUJ",29711.00,"['polish alternative', 'polish alternative rap', 'polish hip hop']","Bisz",46
"4Q3xLVaD2uBZGVxmCYuSkt",94634.00,"['polish hip hop', 'polish trap']","Kabe",65
"4QG4q2jT31J4FAl1IDmT07",235.00,"['polish death metal']","Dira Mortis",3
"4QMwSbPdQHX16JGSRSpPqg",145.00,"['polish contemporary classical']","Paweł Szymanski",1
"4QUfzPnzzNf93Y6VKxZVlD",4114.00,"['polish alternative', 'polish electronica']","Bluszcz",39
"4QXo5C5MyU5monLYHsJOG9",694.00,"['polish trap']","Gottastral",28
"4QgvuQGl8OtPaUpg492Jyz",36719.00,"['polish pop']","Feel",45
"4Ql0QYFmhiCSiwy3Konrti",1822.00,"['coldwave', 'polish post-punk']","Variete",17
"4R15oxQMQcYxynugA4Mjxs",2.00,"['polish classical piano']","Ludwik Stefanski",0
"4RAn4nzX2QdLLeBznqwUJ9",140.00,"['polish experimental electronic']","Paszka",2
"4RJqfGQNvbOgbKSZ4XuiiV",91.00,"['classic polish pop']","Anna Treter",8
